ID_t,Nb_of_incident,Electrical_length,Service_date,Length_climate_hazard_plan,Length_fragile_section,Nb_of_anomaly,Year_helicopter_flight,y_pred
62431,0.0,489.0,37,1.563,0.735,0.0,1,0
88949,0.0,48.08329010009766,38,0.548,6.90456147015,5.0,3,0
73766,1.0,242.0,34,2.667,3.09965712357,16.0,3,0
78101,1.0,335.0,36,1.392,2.203,6.0,3,0
51034,0.0,97.0,58,4.43275444031,0.354,0.0,1,1
37144,0.0,171.0,49,16.2331756897,11.66899999619,0.0,5,1
31909,0.0,291.0,42,2.843,11.498,0.0,5,1
21140,4.0,568.0,41,2.432,0.0,0.0,1,1
53894,1.0,64.0,34,2.509,2.734,0.0,4,1
59745,1.0,98.0,38,2.444,1.26807049561,0.0,1,1
58474,2.0,339.0,44,13.20959788704,1.46659788513,11.0,3,0
67207,0.0,380.0,37,0.396,2.50800000692,0.0,1,0
26094,0.0,33.0,33,0.308,8.166,0.0,5,0
35348,0.0,145.0,45,0.047,14.69359999752,0.0,1,1
18468,0.0,122.0,37,1.737,1.542,5.0,3,0
2754,0.0,80.0,25,0.0,0.0,0.0,2,0
19161,1.0,555.0,39,1.948,0.133,5.0,3,0
86422,0.0,121.0,34,0.0,0.692,0.0,1,0
21200,0.0,270.0,41,1.851,7.09199972534,0.0,3,0
26467,1.0,737.0,48,10.872,2.352,0.0,1,1
6674,0.0,496.0,34,2.266,0.0,0.0,3,0
15373,1.0,477.0,41,3.72328619385,3.80830456543,0.0,3,1
69350,2.0,18.0,49,1.745,3.87479379272,0.0,2,1
28189,2.0,542.0,43,10.75312992096,2.65990155029,0.0,5,1
72852,1.0,280.0,66,2.234,3.91169491409,0.0,1,1
52115,1.0,49.0,34,7.628000000000001,7.281497070309999,17.0,3,0
74455,2.0,183.2915802001953,39,3.467000000000001,8.88228168917,0.0,2,1
27266,1.0,125.0,35,6.05572755719,1.19400494671,4.0,3,0
15786,1.0,127.0,41,0.0,3.28997234344,0.0,2,1
57079,0.0,79.0,41,7.229999999999999,8.62758076119,0.0,5,1
48224,1.0,422.0,32,3.970686676020001,4.11068667602,0.0,5,1
54828,0.0,147.0,41,1.035,0.0,3.0,3,0
33438,1.0,431.0,42,5.716,19.743,0.0,1,1
31091,0.0,747.0,48,6.857,25.18310520697,4.0,3,1
68961,3.0,753.0,47,6.074,8.251735488889999,0.0,5,1
8520,0.0,361.0,40,3.304,1.48999999547,0.0,2,0
42401,0.0,92.0,24,0.274,2.63999998999,5.0,3,0
88609,1.0,95.0,53,1.772,4.25655876923,0.0,1,1
44133,0.0,276.0,45,3.406,3.637,6.0,3,0
64451,0.0,216.0,47,1.207,6.10231955433,0.0,2,1
33391,0.0,45.0,55,0.871,1.876,0.0,5,1
90065,0.0,2.855786085128784,33,1.154,5.403032295229999,0.0,2,0
82986,0.0,230.0,44,0.143,0.151,4.0,3,0
78290,6.0,120.0,34,5.456,6.7788223877,9.0,3,1
5115,0.0,250.0,36,0.02,0.298,6.0,3,0
35714,0.0,352.0,47,2.843,11.498,0.0,5,1
69500,1.0,233.0,60,0.224,0.872,0.0,1,1
75531,2.0,808.0,54,3.036,5.03600000083,0.0,1,1
32937,0.0,102.0,40,1.027,36.41292321014,7.0,3,0
66738,1.0,970.0,38,1.031,6.7924975543,7.0,3,0
25129,3.0,195.0,48,18.99566395187,5.63500001144,0.0,1,1
56964,0.0,415.0,23,0.429,2.498,5.0,3,0
20798,1.0,110.0,35,0.158,0.0,0.0,1,0
66068,0.0,328.0,39,3.145,4.129,0.0,1,0
18762,0.0,172.0,40,0.736,6.81196994019,0.0,1,0
43786,1.0,999.0,36,1.659,0.902,0.0,5,1
22825,2.0,183.0,16,0.038,0.0,7.0,3,0
34627,1.0,283.0,48,0.359,15.62301283264,0.0,1,1
22147,0.0,187.0,31,0.0,0.0,0.0,2,0
87302,1.0,113.4272689819336,45,0.043,1.815,0.0,1,1
1183,0.0,659.0,23,0.27,0.0,0.0,1,0
26688,0.0,1932.0,37,1.545,0.601,0.0,5,0
35923,1.0,74.0,35,1.277,3.68733035278,0.0,1,0
64480,0.0,196.0,33,1.551,2.33769227482,0.0,1,0
88175,1.0,193.8159027099609,34,1.611,3.72231356812,0.0,2,1
38642,1.0,244.0,38,6.85100000143,10.04473602212,0.0,1,1
43488,0.0,348.0,43,1.076,1.725,17.0,3,0
30780,2.0,25.0,29,7.163,27.74304543305,8.0,3,0
46623,4.0,647.0,35,8.17,2.282,11.0,3,1
14830,0.0,483.0,42,0.0,1.781,0.0,2,0
34473,0.0,75.0,32,0.32,0.402,0.0,5,0
45865,3.0,545.0,35,0.651,0.792,0.0,1,1
57976,1.0,121.0,49,2.444,1.26807049561,0.0,1,1
9413,0.0,97.0,35,0.0,0.0,3.0,3,0
65674,1.0,151.0,49,0.9469999999999998,4.641,0.0,1,1
43412,1.0,503.0,39,1.993,4.15,0.0,1,1
66244,1.0,311.0,38,2.57,1.20694317627,6.0,3,0
88172,2.0,155.0,36,2.15,8.868,6.0,3,1
33938,1.0,426.0,37,1.277,3.68733035278,0.0,1,1
52521,0.0,525.0,35,2.926,0.97918595886,0.0,5,0
91382,2.0,354.2234497070312,34,1.898,3.0060974884,0.0,5,1
17149,1.0,214.0,31,1.367,0.0,0.0,2,0
82576,0.0,275.0,29,0.756,0.0,0.0,1,0
58836,0.0,477.0,43,0.4050000000000001,0.70465070373,4.0,5,0
60190,3.0,19.0,43,3.573,2.064,0.0,5,1
35185,1.0,243.0,39,5.383,5.674,0.0,1,1
17743,0.0,392.0,39,0.538,1.34499999857,0.0,3,0
48778,1.0,228.0,31,0.615,1.824,0.0,1,0
47188,0.0,301.0,29,0.966,0.871,0.0,1,0
19914,0.0,1042.0,30,0.609,0.107,0.0,2,0
35863,0.0,96.0,34,1.405,20.79692731476,11.0,3,0
80856,0.0,57.0,35,1.334,5.689040801999999,0.0,2,0
53408,1.0,479.0,33,2.194,2.054,0.0,1,0
17901,0.0,116.0,36,0.142,1.95121324158,4.0,2,0
45293,1.0,546.0,38,1.367,1.32,0.0,1,1
23278,0.0,146.0,37,6.89,6.31683332443,0.0,5,0
54934,0.0,499.0,44,3.313000000000001,7.54994763404,0.0,5,1
15657,0.0,131.0,34,1.452,1.81203931404,0.0,4,0
55531,0.0,49.0,37,0.0,0.774,0.0,5,0
12604,1.0,144.0,35,0.865,0.0,0.0,2,0
57088,1.0,5.0,42,3.049,0.139,5.0,3,0
3936,1.0,26.0,31,0.7210000000000003,1.434,4.0,3,0
60092,1.0,555.0,33,1.659,0.902,0.0,5,1
30287,1.0,250.3990173339844,47,2.065999999999999,4.121,0.0,5,1
76127,1.0,1211.861450195312,34,1.883,2.667,0.0,2,0
21022,1.0,417.0,42,0.0,2.134,0.0,1,1
18694,0.0,136.0,39,0.0,1.81100000143,0.0,2,0
57151,0.0,980.0,41,0.2720000000000003,0.996,4.0,3,0
12661,1.0,433.0,40,1.365,0.323,1.0,2,1
91747,1.0,372.0,37,0.973,2.34600000167,0.0,1,1
18976,1.0,78.0,36,5.90090245055,2.39790245055,1.0,3,1
18826,0.0,102.0,49,1.151,2.52016345215,5.0,3,0
26113,1.0,27.0,46,1.166,9.240531005860001,0.0,5,1
22486,0.0,419.0,31,0.0,0.026,0.0,1,0
65903,3.0,252.0,30,9.085,2.22476709747,0.0,1,1
30178,0.0,26.0,40,9.03999998474,0.351,9.0,3,0
68817,3.0,26.0,32,0.572,3.257,0.0,1,1
85229,3.0,614.3618774414062,41,0.572,3.257,0.0,1,1
10746,2.0,426.0,26,0.091,2.88296617866,10.0,3,0
47861,0.0,140.0,54,0.833,0.215,0.0,5,1
47981,1.0,208.0,36,1.734,3.857,0.0,3,1
32308,0.0,313.0,50,1.026,9.40699996948,11.0,3,0
76302,0.0,72.0,69,0.201,0.7,4.0,3,1
47874,0.0,237.0,30,4.418999999999998,4.079,6.0,3,0
57128,0.0,450.0,35,2.638,1.909,0.0,5,0
74357,0.0,24.0,39,3.324,4.124,0.0,2,0
58636,0.0,31.0,33,0.0,0.0,0.0,1,0
46798,1.0,208.0,44,2.669,2.93194799805,19.0,3,0
15897,0.0,190.0,36,0.0,0.0,0.0,2,0
27601,1.0,282.0,42,12.73959048462,2.113,0.0,5,1
85587,0.0,374.2531433105469,35,0.017,1.528,0.0,3,0
28004,0.0,493.0,40,5.75358226776,0.1317004776,0.0,5,0
79777,0.0,44.0,32,0.0,0.575,9.0,3,0
81094,0.0,337.0,34,4.416,1.04056793213,0.0,1,0
73329,0.0,191.0,38,2.415,2.22749927521,0.0,1,0
80630,1.0,210.0,47,5.126601661392405,5.852000000719999,0.0,2,1
29643,1.0,195.0,43,3.59,0.951,0.0,5,1
60748,0.0,358.0,37,0.289,0.833,0.0,5,0
88872,1.0,165.531005859375,70,1.166,9.240531005860001,0.0,5,1
7173,0.0,1.324748754501343,30,0.0,1.825,0.0,1,0
20600,0.0,756.0,40,0.63,0.177,7.0,3,0
82258,1.0,78.0,40,3.221,9.10500000381,0.0,1,1
77369,0.0,613.0,44,3.732,2.314,0.0,1,0
69650,2.0,560.0,36,2.15,8.868,6.0,3,1
78944,1.0,72.0,43,0.478,3.01669262695,0.0,2,1
89230,0.0,154.6728363037109,36,2.005,1.137,2.0,3,0
27867,0.0,1.288785934448242,19,11.4228208313,0.651,0.0,1,0
51801,3.0,366.0,60,8.09840338707,2.351,0.0,1,1
49653,0.0,135.0,23,0.934,0.916,0.0,5,0
72212,1.0,120.0,32,0.506,2.303,0.0,2,0
11736,0.0,57.0,38,1.192,0.308,3.0,5,0
44211,1.0,487.0,44,1.734,3.857,0.0,3,1
29118,1.0,346.0,58,14.571,5.305,5.0,3,1
43253,0.0,192.0,34,1.14,1.34786779785,0.0,5,0
59620,0.0,159.0,39,1.133,0.13367912292,0.0,5,0
91073,1.0,712.0,33,1.659,0.902,0.0,5,1
17966,1.0,487.0,66,1.45,1.219,0.0,2,1
31900,0.0,296.0,48,2.843,11.498,0.0,5,1
29770,2.0,814.0,44,14.73156182098,2.36419451904,0.0,5,1
51314,0.0,612.0,52,0.7620000000000001,1.691,0.0,1,1
85337,1.0,573.3069458007812,44,2.194,2.054,0.0,1,1
37688,0.0,165.0,34,0.923,1.88536645508,2.0,3,0
65471,0.0,180.0,37,0.619,1.474,0.0,2,0
58144,2.0,65.0,21,3.796,0.0,0.0,1,0
20230,0.0,228.0,53,0.319,4.30499998712,0.0,1,1
22861,0.0,105.0,68,0.461,0.048,0.0,1,1
29466,0.0,170.0,51,2.386,8.827,0.0,1,1
34325,0.0,414.0,32,1.721,2.69217359924,0.0,1,0
75443,2.0,230.0,36,3.036,5.03600000083,0.0,1,1
43775,2.0,1910.0,33,8.803,1.323,0.0,1,1
82689,0.0,32.0,35,2.279,7.63800001144,5.0,3,0
43669,0.0,606.0,36,0.142,0.338,1.0,3,0
27541,1.0,387.0,51,12.73959048462,2.113,0.0,5,1
33091,0.0,351.0,31,5.93435848236,7.07835848236,0.0,5,0
1046,0.0,64.75767517089844,38,2.444999999999999,6.105,0.0,2,0
48533,1.0,174.0,50,7.628000000000001,7.281497070309999,17.0,3,0
14672,0.0,604.0,44,0.265,1.59663132477,0.0,2,0
79918,4.0,99.0,36,2.516,6.79964069056,0.0,1,1
25189,0.0,772.0,41,4.16849176025,1.40549176025,1.0,3,0
17282,0.0,335.0,43,0.482,0.0,7.0,3,0
48942,0.0,62.0,62,8.4643655777,0.294,3.0,3,1
42837,0.0,399.0,36,0.866,0.345,0.0,1,0
7492,0.0,468.0,45,0.0,0.0,0.0,2,0
34175,0.0,604.0,41,0.85,18.98818637084,0.0,1,0
18629,2.0,205.0,17,0.843,3.54999999237,0.0,2,0
12831,0.0,268.0,48,0.61,2.35847872508,0.0,1,0
82574,0.0,190.0,39,0.756,0.0,0.0,1,0
54345,1.0,158.0,48,3.970686676020001,4.11068667602,0.0,5,1
86832,0.0,248.0,10,0.61,2.35847872508,0.0,1,0
40172,3.0,387.0,50,2.517,21.93517849731,0.0,5,1
57463,0.0,144.0,49,2.867,0.207,0.0,5,1
74360,0.0,154.0,45,3.324,4.124,0.0,2,0
29833,1.0,458.0,34,2.076,5.71999997687,0.0,5,1
83474,5.0,70.0,40,6.236000000000001,10.22074494623,0.0,2,1
9809,0.0,330.0,19,4.277,1.059,0.0,1,0
38959,0.0,740.0,72,4.289,19.94834222411,11.0,3,0
18325,1.0,433.0,36,0.206,1.94,0.0,1,0
7244,0.0,316.0,32,0.0,1.186,0.0,2,0
21069,0.0,446.0,70,1.818000000000001,0.0,0.0,2,1
30905,2.0,145.7772216796875,53,0.0,12.4337502594,8.0,3,1
46647,4.0,131.0,42,8.17,2.282,11.0,3,1
6373,1.0,693.0,41,1.15,4.96799999523,4.0,3,0
19864,0.0,173.0,36,0.0,0.0,0.0,1,0
67039,2.0,340.0,45,4.069000000000001,4.33844250274,0.0,2,1
59713,1.0,318.0,50,2.444,1.26807049561,0.0,1,1
79057,2.0,131.0,32,4.844,3.41286592865,22.0,3,0
12041,0.0,443.0,36,0.142,1.95121324158,4.0,2,0
89750,0.0,544.0,36,0.113,0.0,0.0,1,0
63334,0.0,113.0,43,0.0,1.04,4.0,3,0
38096,3.0,357.0,41,12.1896642344,15.92766422677,0.0,5,1
9707,0.0,74.0,30,0.6209999999999999,3.066,0.0,5,0
18661,0.0,425.0,47,0.0,0.0,0.0,2,0
1405,0.0,165.0,32,0.908,0.102,2.0,3,0
21500,0.0,227.0,39,0.0,0.47567534161,0.0,1,0
16539,0.0,530.0,37,2.073,0.273,0.0,1,0
21193,0.0,77.0,27,1.851,7.09199972534,0.0,3,0
38081,2.0,68.0,36,6.355,9.846,13.0,3,0
37711,0.0,348.0,43,0.923,1.88536645508,2.0,3,0
86812,0.0,625.0,10,0.143,0.7340280151399999,0.0,3,0
19507,1.0,20.0,44,1.011,0.432,6.0,3,0
39675,3.0,286.0,48,2.517,21.93517849731,0.0,5,1
43608,0.0,107.0,39,3.345000000000001,2.529,0.0,5,0
66153,0.0,402.0,42,1.211,2.885,0.0,2,0
39999,0.0,84.0,48,1.027,36.41292321014,7.0,3,0
2703,1.0,572.0,61,0.9789999999999999,2.273,2.0,3,1
834,1.0,287.0,49,1.15,4.96799999523,4.0,3,1
74801,0.0,46.0,38,0.017,3.30641824448,14.0,3,0
8855,0.0,69.0,21,0.0,0.627,0.0,2,0
6668,1.0,127.0,36,1.066,1.66878640747,5.0,3,0
1840,3.0,50.0,36,1.795,0.0,0.0,1,1
5585,0.0,596.0,34,0.15,0.96200000155,0.0,2,0
1717,0.0,157.0,36,0.53,1.21690499878,4.0,3,0
77376,2.0,287.0,26,8.365,3.78896025848,0.0,1,1
60462,1.0,26.0,34,0.955,1.354,7.0,3,0
12056,0.0,214.0,35,1.202,0.0,0.0,1,0
77517,0.0,860.0,39,3.545,2.157,0.0,2,0
70656,1.0,223.0,39,3.248,2.999,0.0,1,1
37222,0.0,295.0,42,0.85,18.98818637084,0.0,1,1
80572,1.0,76.0,20,3.65,2.46199999237,0.0,1,0
57614,0.0,462.0,54,2.385,0.26511373901,0.0,5,1
201,0.0,71.0,35,0.0,2.05439041138,0.0,2,0
18406,0.0,577.0,42,1.737,1.542,5.0,3,0
69287,3.0,262.0,39,1.383,6.204,5.0,3,1
11617,3.0,372.0,39,4.143,1.08800000763,0.0,1,1
75285,0.0,391.0,40,2.415,2.22749927521,0.0,1,0
51476,0.0,58.40471267700195,43,3.158842071530001,0.456,0.0,1,0
31933,3.0,398.0,37,6.083,12.17635159922,0.0,1,1
91964,4.0,206.5431365966797,39,2.125,3.91014031982,12.0,3,1
1664,2.0,348.0,40,0.198,9.82900003737,5.0,3,1
50676,0.0,361.0,43,1.86,0.379,0.0,1,0
9226,2.0,174.0,28,0.843,3.54999999237,0.0,2,1
11790,0.0,131.0,35,0.741,0.0,0.0,1,0
19968,1.0,125.0,37,0.8480000000000001,1.811,0.0,2,1
14992,1.0,44.0,52,0.73,3.43749692097,9.0,3,0
36242,1.0,152.0,47,0.359,15.62301283264,0.0,1,1
88365,1.0,135.1691436767578,53,26.59043477249,6.87700001526,0.0,1,1
16930,0.0,630.0,33,0.0,0.0,0.0,1,0
11170,0.0,279.0,36,0.53,1.21690499878,4.0,3,0
44960,0.0,446.0,44,0.3060000000000003,2.5755,0.0,5,0
46556,1.0,1088.0,36,3.769,2.263,7.0,3,0
36315,1.0,568.0,48,1.749,9.913,14.0,3,0
36788,0.0,95.0,47,1.426,1.744,0.0,1,0
26415,2.0,652.0,48,5.094,2.13170431519,0.0,5,1
52138,1.0,121.0,33,3.970686676020001,4.11068667602,0.0,5,1
50579,0.0,250.0,31,0.0,0.0,0.0,3,0
33069,0.0,139.0,31,1.014,3.95720690918,9.0,3,0
80077,3.0,160.0,35,6.074,8.251735488889999,0.0,5,1
79853,0.0,58.0,49,2.121,6.305,12.0,3,0
49151,1.0,572.0,37,0.0,0.0,0.0,1,0
44517,0.0,70.0,36,0.857,0.875,0.0,5,0
88725,0.0,91.46731567382812,7,0.0,1.071,0.0,2,0
33122,0.0,72.0,44,0.0,0.535,0.0,1,0
38553,0.0,55.0,38,0.3320000000000002,13.857,0.0,5,1
83428,0.0,65.0,33,0.756,1.977,0.0,2,0
11143,0.0,186.0,42,0.6209999999999999,3.066,0.0,5,0
39078,1.0,106.0,65,1.103,14.62,0.0,5,1
46156,0.0,92.0,38,5.3788388313,1.26070684052,1.0,3,0
56931,0.0,30.0,33,0.934,0.916,0.0,5,0
87005,0.0,194.0,34,1.721,2.69217359924,0.0,1,0
50212,0.0,605.0,32,0.866,0.345,0.0,1,0
90866,0.0,554.4909057617188,39,3.324,4.124,0.0,2,0
23385,0.0,250.0,41,7.5271131134,2.1241131134,0.0,1,0
62692,1.0,266.0,39,3.970686676020001,4.11068667602,0.0,5,1
80043,3.0,201.0,48,6.074,8.251735488889999,0.0,5,1
37898,0.0,100.0,33,3.357,12.68599996948,14.0,5,0
26234,1.0,1037.0,38,1.772,4.25655876923,0.0,1,1
53277,2.0,124.0,27,0.582,1.21302511597,0.0,1,1
13804,1.0,121.0,45,0.2379999999999999,1.206,22.0,2,0
10303,0.0,409.0,36,1.276,1.519,0.0,2,0
57994,1.0,159.0,49,2.444,1.26807049561,0.0,1,1
61473,0.0,239.0,27,0.0,1.04,4.0,3,0
19162,1.0,569.0,34,1.948,0.133,5.0,3,0
39678,3.0,317.0,29,2.517,21.93517849731,0.0,5,1
41651,0.0,47.0,51,3.345000000000001,2.529,0.0,5,1
66714,0.0,20.0,34,3.089,2.776,0.0,1,0
65712,1.0,82.0,32,0.9469999999999998,4.641,0.0,1,0
14594,1.0,534.0,33,4.02,3.48200000453,9.0,3,0
703,0.0,272.0,32,3.765,0.814,0.0,1,0
24974,2.0,769.0,39,21.17600001526,2.28700001526,17.0,3,0
10114,0.0,29.0,43,0.0,0.0,0.0,1,0
31237,0.0,284.0,31,0.0,4.62681637574,0.0,5,0
63093,0.0,329.0,20,2.394,1.73560267639,0.0,1,0
34758,0.0,51.0,40,3.809,6.906,0.0,5,0
39787,1.0,202.0,39,18.61899997711,15.32499997711,0.0,1,1
91551,1.0,680.0,46,3.011,4.336,0.0,2,1
5101,0.0,43.0,26,2.207,0.657,0.0,1,0
29258,0.0,197.0,42,6.094,2.089,0.0,5,0
51911,3.0,613.0,39,9.58,0.872,17.0,3,0
6530,0.0,363.0,71,0.265,1.59663132477,0.0,2,1
88191,0.0,7.0,8,2.415,2.22749927521,0.0,1,0
42416,0.0,676.0,34,1.14,1.34786779785,0.0,5,0
20315,1.0,86.0,66,1.45,1.219,0.0,2,1
12288,0.0,123.0,47,0.0,1.339,1.0,3,0
36278,0.0,103.0,50,4.186,6.23029761887,1.0,5,1
72974,0.0,940.0,34,0.059,1.362,0.0,2,0
51775,0.0,124.0,46,12.37667664337,0.418,0.0,5,1
67867,0.0,329.0,32,0.009,5.46071778035,0.0,3,0
71750,0.0,452.8037109375,19,3.769,3.586,0.0,1,0
78759,1.0,117.0,34,4.329,4.528,7.0,3,0
76421,0.0,250.0,52,3.00427206945,9.7012720865,12.0,3,0
6785,0.0,399.0,36,0.742,1.09,4.0,3,0
78573,1.0,489.0,43,0.083,1.334,0.0,2,1
40883,0.0,88.0,51,1.594,17.19399996948,0.0,1,1
54406,2.0,284.0,40,0.671,1.19,0.0,1,1
7021,1.0,30.0,40,0.5840000000000001,2.02319139742,2.0,3,1
44759,3.0,25.0,41,9.479999999999999,5.492,0.0,1,1
52527,1.0,140.0,40,0.0,0.14,0.0,1,1
30572,0.0,353.0,54,4.16849176025,1.40549176025,1.0,3,1
41456,0.0,595.0,18,5.706,0.763,10.0,3,0
51058,0.0,100.0,35,2.875,0.354,0.0,5,0
32154,0.0,518.0,35,1.773,1.806,4.0,5,0
73516,0.0,346.0,35,1.888,5.054,0.0,1,0
32307,1.0,174.0,33,0.75,13.74540148926,0.0,1,1
44483,0.0,145.0,49,0.133,0.681,1.0,3,0
85735,1.0,97.68330383300781,47,0.0,1.246,0.0,1,1
62094,2.0,125.0,28,0.582,1.21302511597,0.0,1,1
92172,4.0,273.1006774902344,37,4.906,1.162,4.0,3,1
8394,0.0,71.0,29,0.444,0.0,0.0,5,0
30404,1.0,104.0,35,1.893,2.187,6.0,3,0
25592,1.0,751.0,45,19.54308147621,2.5954684391,0.0,1,1
47415,0.0,32.0,46,0.962,3.74631005859,0.0,1,0
52239,1.0,928.0,37,3.970686676020001,4.11068667602,0.0,5,1
45286,1.0,113.0,67,1.367,1.32,0.0,1,1
52237,1.0,647.0,37,0.887,1.816,0.0,1,0
42485,1.0,427.0,35,0.184,0.456,0.0,1,0
44368,2.0,957.0,39,4.354,2.141,11.0,3,0
72731,1.0,478.0,34,1.611,3.72231356812,0.0,2,0
35947,3.0,321.0,34,8.693,14.06563257599,11.0,3,1
86473,0.0,174.5857696533203,46,0.4000000000000001,0.415,2.0,3,0
39372,0.0,27.0,32,17.64423752212,12.53123752212,6.0,3,0
19116,1.0,45.0,37,5.90090245055,2.39790245055,1.0,3,1
14765,1.0,302.0,27,0.212,2.70060400391,4.0,3,0
30915,2.0,249.0,38,0.0,12.4337502594,8.0,3,0
32283,2.0,62.0,35,4.429,14.22499999237,0.0,5,1
52456,1.0,106.0,20,1.794,0.549,0.0,1,0
66362,1.0,62.0,37,6.514,4.56300000048,6.0,2,0
30816,2.0,534.0,15,7.163,27.74304543305,8.0,3,0
74880,2.0,40.0,39,3.036,5.03600000083,0.0,1,1
89446,2.0,292.8707885742188,45,11.42007144165,15.34376403046,10.0,3,1
50167,2.0,36.0,32,1.052,0.838,16.0,3,0
38177,2.0,108.0,29,6.355,9.846,13.0,3,0
7778,0.0,221.0,66,0.482,0.0,7.0,3,0
66848,1.0,38.0,27,0.846,5.18300000906,0.0,1,0
31789,2.0,472.0,69,7.822,50.46186362458999,0.0,5,1
44690,3.0,612.0,39,9.479999999999999,5.492,0.0,1,1
73038,2.0,110.0,59,6.91709901647,2.997,0.0,2,1
87277,0.0,406.4469909667969,33,0.13,1.15,0.0,1,0
20707,0.0,298.0,47,0.09399999999999997,0.204,0.0,1,0
21226,0.0,59.0,43,1.851,7.09199972534,0.0,3,0
83217,0.0,422.0,15,0.2679999999999997,1.301,0.0,2,0
765,0.0,423.0,49,2.66325732446,2.227,0.0,1,0
92245,0.0,442.0461730957031,40,11.654,0.391,0.0,1,0
26156,0.0,673.0,41,0.308,8.166,0.0,5,0
12808,0.0,325.0,36,0.61,2.35847872508,0.0,1,0
92393,1.0,72.0,1,3.59,0.951,0.0,5,0
59105,1.0,43.0,72,2.035,3.79462023163,6.0,5,1
15253,0.0,175.0,49,0.0,2.05439041138,0.0,2,1
49758,3.0,166.0,34,9.479999999999999,5.492,0.0,1,1
57247,1.0,608.0,43,1.734,3.857,0.0,3,1
732,0.0,125.0,26,3.765,0.814,0.0,1,0
24802,1.0,22.0,39,14.26299998474,0.54,0.0,1,1
56032,0.0,58.0,47,0.338,0.582,0.0,3,0
79984,4.0,127.0,30,2.516,6.79964069056,0.0,1,1
57710,2.0,227.0,42,1.052,0.838,16.0,3,0
54284,1.0,93.0,38,0.6219999999999999,0.449,0.0,1,1
59816,0.0,200.0,43,0.554,0.662,0.0,1,0
20264,0.0,545.0,43,0.53,1.21690499878,4.0,3,0
31565,1.0,915.0,46,1.03,22.04675506591,0.0,5,1
59018,1.0,103.0,35,1.795,0.0,0.0,5,1
77837,2.0,490.0,46,6.271,6.938443359380001,0.0,1,1
63975,0.0,27.0,36,2.005,1.137,2.0,3,0
71684,0.0,358.6121215820312,37,1.859,5.13145653534,5.0,3,0
13246,2.0,86.0,41,0.0,0.243,10.0,3,0
46650,2.0,359.0,34,7.984,3.613,12.0,3,0
11132,0.0,355.0,32,0.6209999999999999,3.066,0.0,5,0
87177,1.0,1.186807155609131,29,0.1,0.0,10.0,3,0
43626,1.0,351.0,27,0.346,0.0,3.0,3,0
54076,0.0,180.0,43,3.161,1.16,0.0,5,0
71546,1.0,246.0,31,1.967,4.417277906060001,0.0,1,0
70385,3.0,220.0,43,10.185,5.475,0.0,1,1
24550,0.0,130.0,68,0.4,4.28900000763,0.0,1,1
83460,5.0,125.0,34,6.236000000000001,10.22074494623,0.0,2,1
2316,1.0,106.0,33,0.1,0.0,10.0,3,0
61621,2.0,161.0,37,2.998,1.511,0.0,5,1
4246,0.0,545.0,45,0.145,0.646,0.0,1,0
54866,0.0,668.0,38,3.406,0.211,4.0,3,0
18238,0.0,260.0,27,0.017,1.07200001144,0.0,1,0
90734,0.0,123.0,5,4.248999999999999,0.0,13.0,3,0
44943,0.0,1521.0,56,0.3060000000000003,2.5755,0.0,5,1
41297,0.0,970.0,38,4.289,19.94834222411,11.0,3,0
75276,0.0,319.0,40,2.415,2.22749927521,0.0,1,0
37835,0.0,112.0,37,1.985,2.512,3.0,3,0
51487,1.0,115.0,43,1.44286471558,0.0,0.0,1,1
2120,0.0,87.0,47,0.0,1.81100000143,0.0,2,0
90622,3.0,102.7518844604492,38,0.882,3.09,0.0,5,1
43135,1.0,699.0,37,1.791,0.045,0.0,1,0
67089,2.0,435.0,25,5.095999999999999,4.967578269960001,0.0,2,1
64449,0.0,349.0,29,1.19892959595,4.801999987369999,0.0,2,0
76550,0.0,612.0,36,0.673,3.53500831604,5.0,3,0
1312,0.0,232.0,42,0.0,0.0,6.0,3,0
35437,0.0,198.0,36,3.632000030519999,17.323,0.0,5,1
21760,1.0,52.0,47,0.402,0.243,0.0,2,1
4632,1.0,310.0,41,0.5840000000000001,2.02319139742,2.0,3,1
20527,0.0,22.0,37,2.156,0.0,0.0,1,0
46986,1.0,27.0,38,2.669,2.93194799805,19.0,3,0
7834,1.0,912.0,32,0.206,1.94,0.0,1,0
68099,1.0,30.0,39,2.233,3.64887834978,0.0,2,1
37873,0.0,301.0,31,1.985,2.512,3.0,3,0
11240,2.0,714.0,70,0.8980000000000001,3.26200002349,0.0,1,1
50580,0.0,418.0,33,0.0,0.0,0.0,3,0
8514,0.0,296.0,50,3.230000000000001,1.995,0.0,1,0
5637,0.0,512.0,46,1.202,0.0,0.0,1,0
42026,4.0,134.0,34,8.17,2.282,11.0,3,1
65571,1.0,589.0,36,9.584,3.78805000305,0.0,1,1
37904,2.0,192.0,40,1.34,24.61417190099,0.0,5,1
43599,0.0,407.0,38,3.345000000000001,2.529,0.0,5,0
16488,0.0,392.1995849609375,41,2.97,0.191,0.0,2,0
10613,2.0,105.0,55,1.482,3.03796879578,0.0,2,1
69313,3.0,115.0,51,1.383,6.204,5.0,3,1
70344,3.0,260.0,42,6.074,8.251735488889999,0.0,5,1
80128,2.0,227.0,33,0.609,8.994,0.0,1,1
85341,4.0,556.0,12,2.516,6.79964069056,0.0,1,1
